Trade Month,Options Class,Underlying,Product Type,Exchange,Average Daily Volume
2026/07,NVAX,NVAX,S,CBOE,339
2026/07,NVCR,NVCR,S,CBOE,8
2026/07,NVCT,NVCT,S,CBOE,3
2026/07,NVD,NVD,S,CBOE,19
2026/07,2NVDA,NVDA,S,CBOE,12421
2026/07,NVDA,NVDA,S,CBOE,107900
2026/07,NVDD,NVDD,S,CBOE,0
2026/07,NVDG,NVDG,S,CBOE,1
2026/07,2NVDL,NVDL,S,CBOE,3189
2026/07,NVDL,NVDL,S,CBOE,1191
2026/07,NVDQ,NVDQ,S,CBOE,0
2026/07,NVDS,NVDS,S,CBOE,0
2026/07,NVDU,NVDU,S,CBOE,19
2026/07,NVDW,NVDW,S,CBOE,1
2026/07,NVDX,NVDX,S,CBOE,111
2026/07,NVDY,NVDY,S,CBOE,10
2026/07,NVGS,NVGS,S,CBOE,1
2026/07,2NVMI,NVMI,S,CBOE,2
2026/07,NVMI,NVMI,S,CBOE,16
2026/07,2NVO,NVO,S,CBOE,98
2026/07,NVO,NVO,S,CBOE,2356
2026/07,NVOX,NVOX,S,CBOE,0
2026/07,NVRI,NVRI,S,CBOE,0
2026/07,2NVS,NVS,S,CBOE,52
2026/07,NVS,NVS,S,CBOE,51
2026/07,NVST,NVST,S,CBOE,1
2026/07,NVT,NVT,S,CBOE,110
2026/07,NVTS,NVTS,S,CBOE,2035
2026/07,NVTX,NVTX,S,CBOE,8
2026/07,NVX,NVX,S,CBOE,0
2026/07,NVYY,NVYY,S,CBOE,0
2026/07,NWE,NWE,S,CBOE,0
2026/07,NWG,NWG,S,CBOE,0
2026/07,NWL,NWL,S,CBOE,36
2026/07,NWN,NWN,S,CBOE,1
2026/07,NWPX,NWPX,S,CBOE,1
2026/07,NWS,NWS,S,CBOE,1
2026/07,NWSA,NWSA,S,CBOE,6
2026/07,NX,NX,S,CBOE,1
2026/07,NXDR,NXDR,S,CBOE,9
2026/07,NXDT,NXDT,S,CBOE,5
2026/07,NXE,NXE,S,CBOE,568
2026/07,NXPI,NXPI,S,CBOE,19
2026/07,NXPX,NXPX,S,CBOE,15
2026/07,NXRT,NXRT,S,CBOE,0
2026/07,NXST,NXST,S,CBOE,4
2026/07,NXT,NXT,S,CBOE,27
2026/07,NYNY,NYNY,S,CBOE,5
2026/07,NYT,NYT,S,CBOE,9
2026/07,O,O,S,CBOE,86
2026/07,OARK,OARK,S,CBOE,0
2026/07,OBDC,OBDC,S,CBOE,5
2026/07,OBE,OBE,S,CBOE,17
2026/07,OBIO,OBIO,S,CBOE,0
2026/07,OC,OC,S,CBOE,5
2026/07,OCFC,OCFC,S,CBOE,0
2026/07,OCGN,OCGN,S,CBOE,34
2026/07,OCS,OCS,S,CBOE,20
2026/07,OCSL,OCSL,S,CBOE,3
2026/07,OCUL,OCUL,S,CBOE,331
2026/07,ODD,ODD,S,CBOE,107
2026/07,ODDZ,ODDZ,S,CBOE,18
2026/07,2ODFL,ODFL,S,CBOE,62
2026/07,ODFL,ODFL,S,CBOE,5
2026/07,ODTE,ODTE,S,CBOE,1
2026/07,ODV,ODV,S,CBOE,1
2026/07,OEC,OEC,S,CBOE,1
2026/07,OEF,OEF,S,CBOE,1
2026/07,OEX,OEX,I,CBOE,0
2026/07,OFIX,OFIX,S,CBOE,1
2026/07,OFRM,OFRM,S,CBOE,24
2026/07,OFS,OFS,S,CBOE,27
2026/07,OGC,OGC,S,CBOE,0
2026/07,OGE,OGE,S,CBOE,8
2026/07,OGI,OGI,S,CBOE,4
2026/07,OGIG,OGIG,S,CBOE,0
2026/07,OGN,OGN,S,CBOE,1
2026/07,OGS,OGS,S,CBOE,1
2026/07,OHI,OHI,S,CBOE,9
2026/07,OI,OI,S,CBOE,467
2026/07,OIH,OIH,S,CBOE,21
2026/07,OII,OII,S,CBOE,1
2026/07,OILK,OILK,S,CBOE,1
2026/07,OIS,OIS,S,CBOE,0
2026/07,OKE,OKE,S,CBOE,56
2026/07,OKLL,OKLL,S,CBOE,33
2026/07,OKLO,OKLO,S,CBOE,2275
2026/07,OKTA,OKTA,S,CBOE,323
2026/07,OKTG,OKTG,S,CBOE,4
2026/07,OLED,OLED,S,CBOE,75
2026/07,OLLI,OLLI,S,CBOE,13
2026/07,OLMA,OLMA,S,CBOE,16
2026/07,OLN,OLN,S,CBOE,30
2026/07,OLP,OLP,S,CBOE,1
2026/07,OLPX,OLPX,S,CBOE,0
2026/07,OM,OM,S,CBOE,2
2026/07,OMC,OMC,S,CBOE,18
2026/07,OMCL,OMCL,S,CBOE,2
2026/07,OMDA,OMDA,S,CBOE,9
2026/07,OMER,OMER,S,CBOE,94
2026/07,OMEX,OMEX,S,CBOE,1
2026/07,OMF,OMF,S,CBOE,23
2026/07,ON,ON,S,CBOE,906
2026/07,ONC,ONC,S,CBOE,0
2026/07,ONDS,ONDS,S,CBOE,6130
2026/07,ONDU,ONDU,S,CBOE,2
2026/07,ONEQ,ONEQ,S,CBOE,9
2026/07,ONEW,ONEW,S,CBOE,0
2026/07,ONIT,ONIT,S,CBOE,0
2026/07,ONL,ONL,S,CBOE,0
2026/07,ONON,ONON,S,CBOE,170
2026/07,ONT,ONT,S,CBOE,0
2026/07,ONTO,ONTO,S,CBOE,24
2026/07,ONX,ONX,S,CBOE,2
2026/07,OOMA,OOMA,S,CBOE,8
2026/07,OPAD1,OPAD,S,CBOE,0
2026/07,OPAL,OPAL,S,CBOE,113
2026/07,OPBK,OPBK,S,CBOE,0
2026/07,OPCH,OPCH,S,CBOE,2
2026/07,OPEN,OPEN,S,CBOE,4588
2026/07,OPEN1,OPEN,S,CBOE,14
2026/07,OPEX,OPEX,S,CBOE,4
2026/07,OPFI,OPFI,S,CBOE,20
2026/07,OPK,OPK,S,CBOE,3
2026/07,OPPJ,OPPJ,S,CBOE,0
2026/07,OPRA,OPRA,S,CBOE,8
2026/07,OPRX,OPRX,S,CBOE,1
2026/07,OPTT,OPTT,S,CBOE,379
2026/07,OPTU,OPTU,S,CBOE,126
2026/07,OR,OR,S,CBOE,15
2026/07,ORA,ORA,S,CBOE,8
2026/07,ORBS,ORBS,S,CBOE,161
2026/07,ORC,ORC,S,CBOE,4
2026/07,2ORCL,ORCL,S,CBOE,11
2026/07,ORCL,ORCL,S,CBOE,12728
2026/07,ORCX,ORCX,S,CBOE,23
2026/07,ORCX1,ORCX,S,CBOE,2
2026/07,ORI,ORI,S,CBOE,1
2026/07,ORIC,ORIC,S,CBOE,2
2026/07,ORIO,ORIO,S,CBOE,1
2026/07,ORKA,ORKA,S,CBOE,2
2026/07,ORLA,ORLA,S,CBOE,7
2026/07,ORLY,ORLY,S,CBOE,102
2026/07,ORMP,ORMP,S,CBOE,0
2026/07,ORN,ORN,S,CBOE,1
2026/07,ORR,ORR,S,CBOE,1
2026/07,OSCG,OSCG,S,CBOE,0
2026/07,OSCR,OSCR,S,CBOE,1203
2026/07,OSG,OSG,S,CBOE,0
2026/07,OSIS,OSIS,S,CBOE,0
2026/07,OSK,OSK,S,CBOE,2
2026/07,OSPN,OSPN,S,CBOE,0
2026/07,OSS,OSS,S,CBOE,39
2026/07,OSUR,OSUR,S,CBOE,0
2026/07,OSW,OSW,S,CBOE,1
2026/07,OTEX,OTEX,S,CBOE,3
2026/07,OTIS,OTIS,S,CBOE,9
2026/07,OTLK,OTLK,S,CBOE,31
2026/07,OTLY,OTLY,S,CBOE,4
2026/07,OTTR,OTTR,S,CBOE,0
2026/07,OUNZ,OUNZ,S,CBOE,11
2026/07,OUST,OUST,S,CBOE,620
2026/07,OUT,OUT,S,CBOE,4
2026/07,OVID,OVID,S,CBOE,0
2026/07,OVV,OVV,S,CBOE,41
2026/07,OWL,OWL,S,CBOE,491
2026/07,OWLT,OWLT,S,CBOE,0
2026/07,OXM,OXM,S,CBOE,0
2026/07,OXY,OXY,S,CBOE,1857
2026/07,OZEM,OZEM,S,CBOE,0
2026/07,OZK,OZK,S,CBOE,16
2026/07,P,P,S,CBOE,80
2026/07,PAA,PAA,S,CBOE,48
2026/07,PAAS,PAAS,S,CBOE,255
2026/07,PAAU,PAAU,S,CBOE,0
2026/07,PACB,PACB,S,CBOE,38
2026/07,PACS,PACS,S,CBOE,217
2026/07,PAG,PAG,S,CBOE,2
2026/07,PAGP,PAGP,S,CBOE,8
2026/07,PAGS,PAGS,S,CBOE,23
2026/07,PAHC,PAHC,S,CBOE,1
2026/07,PAL,PAL,S,CBOE,6
2026/07,PALL,PALL,S,CBOE,32
2026/07,PAM,PAM,S,CBOE,18
2026/07,PANG,PANG,S,CBOE,5
2026/07,PANL,PANL,S,CBOE,0
2026/07,2PANW,PANW,S,CBOE,1199
2026/07,PANW,PANW,S,CBOE,1170
2026/07,PANW1,PANW,S,CBOE,0
2026/07,PAR,PAR,S,CBOE,8
2026/07,PARR,PARR,S,CBOE,11
2026/07,PATH,PATH,S,CBOE,1263
2026/07,PATK,PATK,S,CBOE,1
2026/07,PATX,PATX,S,CBOE,0
2026/07,PAVE,PAVE,S,CBOE,1
2026/07,PAX,PAX,S,CBOE,1
2026/07,PAY,PAY,S,CBOE,2
2026/07,PAYC,PAYC,S,CBOE,14
2026/07,PAYO,PAYO,S,CBOE,0
2026/07,PAYP,PAYP,S,CBOE,2
2026/07,PAYS,PAYS,S,CBOE,2
2026/07,PAYX,PAYX,S,CBOE,54
2026/07,PB,PB,S,CBOE,0
2026/07,PBA,PBA,S,CBOE,2
2026/07,PBD,PBD,S,CBOE,0
2026/07,PBF,PBF,S,CBOE,295
2026/07,2PBI,PBI,S,CBOE,263
2026/07,PBI,PBI,S,CBOE,22
2026/07,PBR,PBR,S,CBOE,436
2026/07,PBT,PBT,S,CBOE,0
2026/07,PBW,PBW,S,CBOE,1
2026/07,PCAR,PCAR,S,CBOE,5
2026/07,PCEF,PCEF,S,CBOE,0
2026/07,PCG,PCG,S,CBOE,361
2026/07,PCOR,PCOR,S,CBOE,5
2026/07,PCRX,PCRX,S,CBOE,1
2026/07,PCT,PCT,S,CBOE,274
2026/07,PCTY,PCTY,S,CBOE,1
2026/07,PCVX,PCVX,S,CBOE,0
2026/07,PD,PD,S,CBOE,20
2026/07,PDBC,PDBC,S,CBOE,1
2026/07,2PDD,PDD,S,CBOE,249
2026/07,PDD,PDD,S,CBOE,1038
2026/07,PDFS,PDFS,S,CBOE,4
2026/07,PDLB,PDLB,S,CBOE,1
2026/07,PDM,PDM,S,CBOE,2
2026/07,PDS,PDS,S,CBOE,0
2026/07,PDSB,PDSB,S,CBOE,22
2026/07,PDYN,PDYN,S,CBOE,45
2026/07,PEBO,PEBO,S,CBOE,0
2026/07,PEG,PEG,S,CBOE,3
2026/07,PEGA,PEGA,S,CBOE,5
2026/07,PEJ,PEJ,S,CBOE,0
2026/07,PEN,PEN,S,CBOE,1
2026/07,PENG,PENG,S,CBOE,658
2026/07,PENN,PENN,S,CBOE,25
2026/07,PEP,PEP,S,CBOE,1586
2026/07,PEPG,PEPG,S,CBOE,44
2026/07,PERI,PERI,S,CBOE,1
2026/07,PESI,PESI,S,CBOE,19
2026/07,PETS,PETS,S,CBOE,0
2026/07,PEW,PEW,S,CBOE,48
2026/07,PEY,PEY,S,CBOE,1
2026/07,PFE,PFE,S,CBOE,2655
2026/07,PFF,PFF,S,CBOE,16
2026/07,PFFA,PFFA,S,CBOE,8
2026/07,PFFV,PFFV,S,CBOE,0
2026/07,PFG,PFG,S,CBOE,1
2026/07,PFGC,PFGC,S,CBOE,4
2026/07,PFIX,PFIX,S,CBOE,0
2026/07,PFLT,PFLT,S,CBOE,5
2026/07,PFS,PFS,S,CBOE,6
2026/07,PFSI,PFSI,S,CBOE,8
2026/07,PFXF,PFXF,S,CBOE,1
2026/07,2PG,PG,S,CBOE,46
2026/07,PG,PG,S,CBOE,1713
2026/07,PGEN,PGEN,S,CBOE,486
2026/07,PGNY,PGNY,S,CBOE,3
2026/07,PGR,PGR,S,CBOE,62
2026/07,PGX,PGX,S,CBOE,3
2026/07,PGY,PGY,S,CBOE,144
2026/07,PH,PH,S,CBOE,5
2026/07,PHAT,PHAT,S,CBOE,0
2026/07,PHG,PHG,S,CBOE,3
2026/07,PHIN,PHIN,S,CBOE,0
2026/07,PHM,PHM,S,CBOE,94
2026/07,PHO,PHO,S,CBOE,1
2026/07,PHR,PHR,S,CBOE,1
2026/07,PHUN,PHUN,S,CBOE,2
2026/07,PHVS,PHVS,S,CBOE,2
2026/07,PI,PI,S,CBOE,5
2026/07,PICK,PICK,S,CBOE,3
2026/07,PID,PID,S,CBOE,0
2026/07,PIE,PIE,S,CBOE,1
2026/07,PII,PII,S,CBOE,2
2026/07,PINE,PINE,S,CBOE,1
2026/07,PINS,PINS,S,CBOE,383
2026/07,PIPR,PIPR,S,CBOE,0
2026/07,PJP,PJP,S,CBOE,0
2026/07,PJT,PJT,S,CBOE,1
2026/07,PK,PK,S,CBOE,20
2026/07,PKBK,PKBK,S,CBOE,1
2026/07,PKE,PKE,S,CBOE,0
2026/07,PKG,PKG,S,CBOE,4
2026/07,PKOH,PKOH,S,CBOE,0
2026/07,PKX,PKX,S,CBOE,0
2026/07,2PL,PL,S,CBOE,21
2026/07,PL,PL,S,CBOE,959
2026/07,PLAB,PLAB,S,CBOE,43
2026/07,PLAY,PLAY,S,CBOE,30
2026/07,PLBY,PLBY,S,CBOE,9
2026/07,PLCE,PLCE,S,CBOE,3
2026/07,PLD,PLD,S,CBOE,114
2026/07,PLG,PLG,S,CBOE,10
2026/07,PLMR,PLMR,S,CBOE,2
2026/07,PLNT,PLNT,S,CBOE,11
2026/07,PLOW,PLOW,S,CBOE,1
2026/07,PLRX,PLRX,S,CBOE,1
2026/07,PLSE,PLSE,S,CBOE,0
2026/07,PLTD,PLTD,S,CBOE,2
2026/07,PLTG,PLTG,S,CBOE,33
2026/07,PLTK,PLTK,S,CBOE,0
2026/07,2PLTR,PLTR,S,CBOE,124
2026/07,PLTR,PLTR,S,CBOE,22889
2026/07,PLTU,PLTU,S,CBOE,30
2026/07,PLTW,PLTW,S,CBOE,1
2026/07,PLTY,PLTY,S,CBOE,1
2026/07,PLUG,PLUG,S,CBOE,1428
2026/07,PLXS,PLXS,S,CBOE,0
2026/07,2PM,PM,S,CBOE,430
2026/07,PM,PM,S,CBOE,201
2026/07,PMCB,PMCB,S,CBOE,1
2026/07,PMT,PMT,S,CBOE,8
2026/07,PMVP,PMVP,S,CBOE,9
2026/07,2PNC,PNC,S,CBOE,597
2026/07,PNC,PNC,S,CBOE,117
2026/07,PNFP,PNFP,S,CBOE,1
2026/07,PNR,PNR,S,CBOE,1
2026/07,PNW,PNW,S,CBOE,1
2026/07,PODD,PODD,S,CBOE,9
2026/07,POEL,POEL,S,CBOE,4
2026/07,POET,POET,S,CBOE,1765
2026/07,PONY,PONY,S,CBOE,107
2026/07,POOL,POOL,S,CBOE,7
2026/07,POR,POR,S,CBOE,1
2026/07,POST,POST,S,CBOE,0
2026/07,POWI,POWI,S,CBOE,12
2026/07,POWL,POWL,S,CBOE,21
2026/07,POWR,POWR,S,CBOE,1
2026/07,POWW,POWW,S,CBOE,1
2026/07,PPA,PPA,S,CBOE,1
2026/07,PPBT,PPBT,S,CBOE,2
2026/07,PPC,PPC,S,CBOE,1
2026/07,PPG,PPG,S,CBOE,120
2026/07,PPH,PPH,S,CBOE,1
2026/07,PPIH,PPIH,S,CBOE,1
2026/07,PPL,PPL,S,CBOE,12
2026/07,PPLI,PPLI,S,CBOE,0
2026/07,PPLT,PPLT,S,CBOE,169
2026/07,PPTA,PPTA,S,CBOE,28
2026/07,PR,PR,S,CBOE,20
2026/07,PRAX,PRAX,S,CBOE,2
2026/07,PRCH,PRCH,S,CBOE,467
2026/07,PRCT,PRCT,S,CBOE,8
2026/07,PRDO,PRDO,S,CBOE,1
2026/07,PRE,PRE,S,CBOE,4
2026/07,PRFZ,PRFZ,S,CBOE,0
2026/07,PRG,PRG,S,CBOE,0
2026/07,PRGO,PRGO,S,CBOE,4
2026/07,PRGS,PRGS,S,CBOE,22
2026/07,PRI,PRI,S,CBOE,0
2026/07,PRIM,PRIM,S,CBOE,12
2026/07,PRK,PRK,S,CBOE,0
2026/07,PRKS,PRKS,S,CBOE,0
2026/07,PRLB,PRLB,S,CBOE,1
2026/07,PRLD,PRLD,S,CBOE,1
2026/07,PRM,PRM,S,CBOE,1
2026/07,PRMB,PRMB,S,CBOE,4
2026/07,PRME,PRME,S,CBOE,39
2026/07,PRNT,PRNT,S,CBOE,0
2026/07,PROF,PROF,S,CBOE,0
2026/07,PROK,PROK,S,CBOE,0
2026/07,PROP,PROP,S,CBOE,5
2026/07,PRPL,PRPL,S,CBOE,0
2026/07,PRSU,PRSU,S,CBOE,0
2026/07,PRTA,PRTA,S,CBOE,0
2026/07,PRTH,PRTH,S,CBOE,5
2026/07,PRTS,PRTS,S,CBOE,0
2026/07,PRU,PRU,S,CBOE,73
2026/07,PRVA,PRVA,S,CBOE,1
2026/07,PS,PS,S,CBOE,2
2026/07,PSA,PSA,S,CBOE,7
2026/07,PSCE,PSCE,S,CBOE,0
2026/07,PSCH,PSCH,S,CBOE,0
2026/07,PSEC,PSEC,S,CBOE,5
2026/07,PSFE,PSFE,S,CBOE,0
2026/07,PSI,PSI,S,CBOE,6
2026/07,PSIX,PSIX,S,CBOE,70
2026/07,PSKY,PSKY,S,CBOE,504
2026/07,PSMT,PSMT,S,CBOE,4
2026/07,PSN,PSN,S,CBOE,12
2026/07,PSNL,PSNL,S,CBOE,14
2026/07,PSNY,PSNY,S,CBOE,0
2026/07,PSNY1,PSNY,S,CBOE,0
2026/07,PSO,PSO,S,CBOE,10
2026/07,PSP,PSP,S,CBOE,8
2026/07,PSQ,PSQ,S,CBOE,3
2026/07,PSQH,PSQH,S,CBOE,8
2026/07,PSTL,PSTL,S,CBOE,1
2026/07,2PSX,PSX,S,CBOE,3
2026/07,PSX,PSX,S,CBOE,62
2026/07,PTC,PTC,S,CBOE,4
2026/07,PTCT,PTCT,S,CBOE,6
2026/07,PTEN,PTEN,S,CBOE,16
2026/07,PTF,PTF,S,CBOE,8
2026/07,PTGX,PTGX,S,CBOE,4
2026/07,2PTIR,PTIR,S,CBOE,599
2026/07,PTIR,PTIR,S,CBOE,86
2026/07,PTLO,PTLO,S,CBOE,17
2026/07,PTNT,PTNT,S,CBOE,0
2026/07,PTON,PTON,S,CBOE,637
2026/07,PTRN,PTRN,S,CBOE,16
2026/07,PUBM,PUBM,S,CBOE,12
2026/07,PUMP,PUMP,S,CBOE,7
2026/07,PURR,PURR,S,CBOE,675
2026/07,PUSA,PUSA,S,CBOE,1
2026/07,PVH,PVH,S,CBOE,9
2026/07,PVLA,PVLA,S,CBOE,1
2026/07,2PWR,PWR,S,CBOE,55
2026/07,PWR,PWR,S,CBOE,40
2026/07,PWRD,PWRD,S,CBOE,0
2026/07,PXJ,PXJ,S,CBOE,0
2026/07,PYPD,PYPD,S,CBOE,3
2026/07,PYPG,PYPG,S,CBOE,5
2026/07,2PYPL,PYPL,S,CBOE,9
2026/07,PYPL,PYPL,S,CBOE,2463
2026/07,PYXS,PYXS,S,CBOE,1
2026/07,PZZA,PZZA,S,CBOE,44
2026/07,Q,Q,S,CBOE,685
2026/07,QABA,QABA,S,CBOE,1
2026/07,QBTS,QBTS,S,CBOE,2070
2026/07,2QBTX,QBTX,S,CBOE,677
2026/07,QBTX,QBTX,S,CBOE,8
2026/07,QBTZ,QBTZ,S,CBOE,12
2026/07,QBTZ1,QBTZ,S,CBOE,0
2026/07,QCLN,QCLN,S,CBOE,2
2026/07,QCML,QCML,S,CBOE,16
2026/07,2QCOM,QCOM,S,CBOE,339
2026/07,QCOM,QCOM,S,CBOE,2758
2026/07,QDEL,QDEL,S,CBOE,1
2026/07,QDTE,QDTE,S,CBOE,0
2026/07,QFIN,QFIN,S,CBOE,210
2026/07,QGEN,QGEN,S,CBOE,35
2026/07,QGRW,QGRW,S,CBOE,0
2026/07,QID,QID,S,CBOE,26
2026/07,QLD,QLD,S,CBOE,42
2026/07,QLYS,QLYS,S,CBOE,9
2026/07,QMCO,QMCO,S,CBOE,12
2026/07,QNCX1,QNCX,S,CBOE,7
2026/07,QNST,QNST,S,CBOE,17
2026/07,QNT,QNT,S,CBOE,61
2026/07,QPUX,QPUX,S,CBOE,4
2026/07,QPUX1,QPUX,S,CBOE,0
2026/07,QQEW,QQEW,S,CBOE,0
2026/07,2QQQ,QQQ,S,CBOE,310
2026/07,4QQQ,QQQ,S,CBOE,669
2026/07,QQQ,QQQ,S,CBOE,323932
2026/07,QQQA,QQQA,S,CBOE,1
2026/07,QQQE,QQQE,S,CBOE,1
2026/07,QQQH,QQQH,S,CBOE,0
2026/07,QQQI,QQQI,S,CBOE,62
2026/07,QQQJ,QQQJ,S,CBOE,2
2026/07,QQQM,QQQM,S,CBOE,51
2026/07,QQQP,QQQP,S,CBOE,0
2026/07,QQQY,QQQY,S,CBOE,0
2026/07,QRVO,QRVO,S,CBOE,23
2026/07,QS,QS,S,CBOE,1231
2026/07,QSI,QSI,S,CBOE,140
2026/07,2QSR,QSR,S,CBOE,137
2026/07,QSR,QSR,S,CBOE,26
2026/07,QTEC,QTEC,S,CBOE,0
2026/07,QTOP,QTOP,S,CBOE,3
2026/07,QTRX,QTRX,S,CBOE,3
2026/07,QTTB,QTTB,S,CBOE,228
2026/07,QTUM,QTUM,S,CBOE,19
2026/07,QTWO,QTWO,S,CBOE,0
2026/07,QUAD,QUAD,S,CBOE,0
2026/07,QUBT,QUBT,S,CBOE,884
2026/07,QUBX,QUBX,S,CBOE,5
2026/07,QUIK,QUIK,S,CBOE,1
2026/07,QURE,QURE,S,CBOE,108
2026/07,QXO,QXO,S,CBOE,533
2026/07,QXO1,QXO,S,CBOE,1
2026/07,QYLD,QYLD,S,CBOE,13
2026/07,R,R,S,CBOE,3
2026/07,RACE,RACE,S,CBOE,51
2026/07,RAIL,RAIL,S,CBOE,0
2026/07,RAL,RAL,S,CBOE,21
2026/07,RAM,RAM,S,CBOE,736
2026/07,RAMP,RAMP,S,CBOE,0
2026/07,RANI,RANI,S,CBOE,6
2026/07,RAPP,RAPP,S,CBOE,7
2026/07,1RARE,RARE,S,CBOE,273
2026/07,RARE,RARE,S,CBOE,1761
2026/07,RAVE,RAVE,S,CBOE,24
2026/07,RBA,RBA,S,CBOE,1
2026/07,RBB,RBB,S,CBOE,0
2026/07,RBBN,RBBN,S,CBOE,0
2026/07,RBC,RBC,S,CBOE,1
2026/07,RBLU,RBLU,S,CBOE,25
2026/07,2RBLX,RBLX,S,CBOE,5
2026/07,RBLX,RBLX,S,CBOE,1066
2026/07,RBLY,RBLY,S,CBOE,0
2026/07,RBRK,RBRK,S,CBOE,216
2026/07,RC,RC,S,CBOE,12
2026/07,RCAT,RCAT,S,CBOE,863
2026/07,RCEL,RCEL,S,CBOE,1
2026/07,RCI,RCI,S,CBOE,42
2026/07,RCKT,RCKT,S,CBOE,2
2026/07,RCL,RCL,S,CBOE,75
2026/07,RCUS,RCUS,S,CBOE,0
2026/07,2RDDT,RDDT,S,CBOE,8
2026/07,RDDT,RDDT,S,CBOE,1500
2026/07,RDN,RDN,S,CBOE,0
2026/07,RDNT,RDNT,S,CBOE,7
2026/07,RDNW,RDNW,S,CBOE,1
2026/07,RDTE,RDTE,S,CBOE,1
2026/07,RDTL,RDTL,S,CBOE,24
2026/07,RDVT,RDVT,S,CBOE,0
2026/07,RDW,RDW,S,CBOE,1009
2026/07,RDWR,RDWR,S,CBOE,1
2026/07,RDWU,RDWU,S,CBOE,7
2026/07,RDY,RDY,S,CBOE,4
2026/07,REAL,REAL,S,CBOE,13
2026/07,REAX,REAX,S,CBOE,15
2026/07,REE,REE,S,CBOE,0
2026/07,REFI,REFI,S,CBOE,0
2026/07,REG,REG,S,CBOE,1
2026/07,REGN,REGN,S,CBOE,35
2026/07,REI,REI,S,CBOE,22
2026/07,REKR,REKR,S,CBOE,173
2026/07,RELL,RELL,S,CBOE,5
2026/07,2RELX,RELX,S,CBOE,210
2026/07,RELX,RELX,S,CBOE,0
2026/07,RELY,RELY,S,CBOE,18
2026/07,REM,REM,S,CBOE,3
2026/07,REMX,REMX,S,CBOE,25
2026/07,REPL,REPL,S,CBOE,143
2026/07,REPX,REPX,S,CBOE,16
2026/07,RES,RES,S,CBOE,0
2026/07,RETL,RETL,S,CBOE,13
2026/07,REW,REW,S,CBOE,0
2026/07,REXR,REXR,S,CBOE,8
2026/07,REZ,REZ,S,CBOE,0
2026/07,REZI,REZI,S,CBOE,6
2026/07,RF,RF,S,CBOE,33
2026/07,RFIL,RFIL,S,CBOE,4
2026/07,RFL,RFL,S,CBOE,124
2026/07,RGA,RGA,S,CBOE,0
2026/07,RGC,RGC,S,CBOE,25
2026/07,RGEN,RGEN,S,CBOE,1
2026/07,RGLD,RGLD,S,CBOE,36
2026/07,RGLD1,RGLD,S,CBOE,1
2026/07,RGNX,RGNX,S,CBOE,238
2026/07,RGP,RGP,S,CBOE,0
2026/07,RGR,RGR,S,CBOE,0
2026/07,RGTI,RGTI,S,CBOE,2036
2026/07,RGTU,RGTU,S,CBOE,0
2026/07,2RGTX,RGTX,S,CBOE,647
2026/07,RGTX,RGTX,S,CBOE,1
2026/07,RGTZ,RGTZ,S,CBOE,1
2026/07,RH,RH,S,CBOE,83
2026/07,RHI,RHI,S,CBOE,3
2026/07,RHP,RHP,S,CBOE,0
2026/07,RICK,RICK,S,CBOE,2
2026/07,RIET,RIET,S,CBOE,0
2026/07,RIG,RIG,S,CBOE,409
2026/07,RIGL,RIGL,S,CBOE,6
2026/07,RILY,RILY,S,CBOE,316
2026/07,RING,RING,S,CBOE,8
2026/07,2RIO,RIO,S,CBOE,100
2026/07,RIO,RIO,S,CBOE,73
2026/07,RIOT,RIOT,S,CBOE,7680
2026/07,2RIOX,RIOX,S,CBOE,331
2026/07,RITM,RITM,S,CBOE,32
2026/07,2RIVN,RIVN,S,CBOE,2266
2026/07,RIVN,RIVN,S,CBOE,8498
2026/07,RJF,RJF,S,CBOE,10
2026/07,RKLB,RKLB,S,CBOE,5248
2026/07,RKLX,RKLX,S,CBOE,70
2026/07,RKT,RKT,S,CBOE,1838
2026/07,RKT1,RKT,S,CBOE,1
2026/07,RL,RL,S,CBOE,3
2026/07,RLAY,RLAY,S,CBOE,2
2026/07,RLMD,RLMD,S,CBOE,1
2026/07,RLX,RLX,S,CBOE,3
2026/07,RM,RM,S,CBOE,0
2026/07,RMAX,RMAX,S,CBOE,5
2026/07,RMBS,RMBS,S,CBOE,73
2026/07,RMD,RMD,S,CBOE,106
2026/07,RMNI,RMNI,S,CBOE,6
2026/07,RMR,RMR,S,CBOE,0
2026/07,RMTI1,RMTI,S,CBOE,0
2026/07,RNAC,RNAC,S,CBOE,0
2026/07,RNG,RNG,S,CBOE,13
2026/07,RNGR,RNGR,S,CBOE,0
2026/07,RNR,RNR,S,CBOE,0
2026/07,RNST,RNST,S,CBOE,0
2026/07,RNW,RNW,S,CBOE,0
2026/07,2ROBN,ROBN,S,CBOE,391
2026/07,ROBN,ROBN,S,CBOE,38
2026/07,ROBO,ROBO,S,CBOE,5
2026/07,ROBT,ROBT,S,CBOE,0
2026/07,ROCK,ROCK,S,CBOE,1
2026/07,ROG,ROG,S,CBOE,0
2026/07,ROIV,ROIV,S,CBOE,38
2026/07,2ROK,ROK,S,CBOE,30
2026/07,ROK,ROK,S,CBOE,34
2026/07,ROKU,ROKU,S,CBOE,316
2026/07,ROL,ROL,S,CBOE,16
2026/07,ROM,ROM,S,CBOE,1
2026/07,ROOT,ROOT,S,CBOE,34
2026/07,ROP,ROP,S,CBOE,2
2026/07,ROST,ROST,S,CBOE,237
2026/07,RPAR,RPAR,S,CBOE,5
